Date,Open,High,Low,Close,Adj Close,Volume
3/15/1993,45.0625,45.3125,45.0625,45.3125,26.234156,310800
3/16/1993,45.3125,45.4375,45.3125,45.3125,26.234156,30800
3/17/1993,45.25,45.25,44.96875,45.03125,26.071335,21800
3/18/1993,45.21875,45.5,45.21875,45.3125,26.234156,59300
3/19/1993,45.28125,45.28125,45.03125,45.03125,26.19445,66900
3/22/1993,44.59375,44.875,44.5625,44.78125,26.049047,183400
3/23/1993,44.90625,44.9375,44.8125,44.875,26.103582,55200
3/24/1993,44.8125,45.0625,44.59375,44.875,26.103582,37200
3/25/1993,44.90625,45.25,44.84375,45.15625,26.267181,110100
3/26/1993,45.125,45.15625,44.875,44.90625,26.121746,101500
3/29/1993,44.9375,45.3125,44.9375,45.09375,26.230829,87100
3/30/1993,45.15625,45.21875,45.09375,45.21875,26.30352,56000
3/31/1993,45.34375,45.46875,45.1875,45.1875,26.285357,111600
4/1/1993,45.25,45.25,44.9375,45.03125,26.19445,129500
4/2/1993,44.65625,44.65625,44.09375,44.09375,25.649115,59400
4/5/1993,44.4375,44.4375,44.1875,44.3125,25.776382,172200
4/6/1993,44.40625,44.40625,44.0625,44.1875,25.703657,129700
4/7/1993,44.25,44.34375,44.15625,44.34375,25.794556,28000
4/8/1993,44.53125,44.53125,44.09375,44.28125,25.758188,180800
4/12/1993,44.71875,44.9375,44.65625,44.90625,26.121746,348500
4/13/1993,44.875,45.15625,44.84375,45,26.176285,146100
4/14/1993,45.03125,45.0625,44.90625,44.9375,26.139923,119600
4/15/1993,44.90625,45.03125,44.75,44.9375,26.139923,148600
4/16/1993,44.96875,45.03125,44.875,44.9375,26.139923,47900
4/19/1993,44.9375,45.0625,44.71875,44.75,26.030851,157000
4/20/1993,44.6875,44.75,44.25,44.53125,25.903612,279500
4/21/1993,44.625,44.625,44.375,44.5,25.885452,67900
4/22/1993,44.3125,44.6875,43.9375,43.9375,25.558237,97700
4/23/1993,43.84375,43.96875,43.6875,43.75,25.449165,106000
4/26/1993,43.78125,43.9375,43.28125,43.40625,25.249207,62600
4/27/1993,43.34375,43.875,43.34375,43.875,25.521883,156800
4/28/1993,43.8125,43.90625,43.71875,43.78125,25.467337,85900
4/29/1993,43.875,43.96875,43.625,43.96875,25.57642,85000
4/30/1993,44.125,44.28125,44.03125,44.03125,25.612774,88500
5/3/1993,44.09375,44.3125,43.90625,44.3125,25.776382,80500
5/4/1993,44.40625,44.625,44.34375,44.46875,25.867262,149100
5/5/1993,44.46875,44.75,44.46875,44.59375,25.93996,109000
5/6/1993,44.53125,44.5625,44.40625,44.4375,25.849087,54700
5/7/1993,44.46875,44.46875,44.28125,44.34375,25.794556,68000
5/10/1993,44.40625,44.6875,44.40625,44.4375,25.849087,113900
5/11/1993,44.4375,44.625,44.3125,44.625,25.958166,42600
5/12/1993,44.4375,44.59375,44.4375,44.5625,25.921791,31000
5/13/1993,44.375,44.375,44,44.03125,25.612774,129100
5/14/1993,44.03125,44.15625,43.96875,44,25.594585,63500
5/17/1993,44.125,44.15625,43.9375,44.15625,25.685484,34000
5/18/1993,44.1875,44.21875,43.96875,44.125,25.667299,105200
5/19/1993,44.125,45.03125,43.84375,45.03125,26.19445,50200
5/20/1993,45.03125,45.15625,44.9375,45.15625,26.267181,98200
5/21/1993,45.1875,45.25,44.71875,44.75,26.030851,221400
5/24/1993,44.84375,45.09375,44.84375,44.9375,26.139923,30500
5/25/1993,45.125,45.125,45.03125,45.03125,26.19445,191800
5/26/1993,45.15625,45.625,45.125,45.59375,26.521664,102400
5/27/1993,45.65625,45.65625,45.375,45.4375,26.43078,53800
5/28/1993,45.40625,45.40625,45,45.21875,26.30352,79100
6/1/1993,45.375,45.8125,45.3125,45.65625,26.55802,28300
6/2/1993,45.53125,45.75,45.34375,45.59375,26.521664,20300
6/3/1993,45.5,45.5,45.34375,45.4375,26.43078,21600
6/4/1993,45.3125,45.3125,45.09375,45.28125,26.339891,32000
6/7/1993,45.375,45.375,45.125,45.125,26.248995,121400
6/8/1993,45,45,44.71875,44.71875,26.012684,104500
6/9/1993,44.875,45.0625,44.8125,44.875,26.103582,43300
6/10/1993,44.84375,44.9375,44.75,44.90625,26.121746,17900
6/11/1993,45.0625,45.15625,44.90625,45.09375,26.230829,647400
6/14/1993,45.15625,45.1875,45.03125,45.03125,26.19445,64200
6/15/1993,45.09375,45.125,44.9375,44.9375,26.139923,142400
6/16/1993,44.9375,45.03125,44.8125,45.03125,26.19445,330900
6/17/1993,45.125,45.1875,45.03125,45.1875,26.285357,37400
6/18/1993,44.84375,44.84375,44.5,44.5,26.068909,58500
6/21/1993,44.625,44.625,44.53125,44.59375,26.1238,29300
6/22/1993,44.65625,44.65625,44.5625,44.625,26.142136,137500
6/23/1993,44.625,44.625,44.21875,44.21875,25.904146,227600
6/24/1993,44.34375,44.8125,44.34375,44.8125,26.251953,243700
6/25/1993,44.78125,44.90625,44.75,44.78125,26.233671,44800
6/28/1993,45,45.28125,44.9375,45.28125,26.526566,439900
6/29/1993,45.21875,45.21875,45,45.0625,26.398415,207500
6/30/1993,45.125,45.21875,45,45.0625,26.398415,437600
7/1/1993,45.125,45.125,44.875,44.9375,26.325184,605700
7/2/1993,44.78125,44.8125,44.53125,44.6875,26.17874,285400
7/6/1993,44.625,44.75,44.15625,44.21875,25.904146,246400
7/7/1993,44.1875,44.40625,44.1875,44.34375,25.97736,343700
7/8/1993,44.375,44.9375,44.3125,44.84375,26.270258,248200
7/9/1993,44.84375,44.96875,44.75,44.96875,26.343508,378200
7/12/1993,44.90625,44.96875,44.84375,44.9375,26.325184,373700
7/13/1993,44.96875,45.09375,44.65625,44.90625,26.306879,389600
7/14/1993,44.9375,45.1875,44.90625,45.0625,26.398415,617300
7/15/1993,45.03125,45.03125,44.78125,44.875,26.288582,443800
7/16/1993,44.90625,44.9375,44.6875,44.75,26.215343,216400
7/19/1993,44.75,44.75,44.59375,44.71875,26.197041,188200
7/20/1993,44.6875,44.84375,44.46875,44.84375,26.270258,68500
7/21/1993,44.78125,44.8125,44.65625,44.8125,26.251953,142700
7/22/1993,44.75,44.8125,44.5,44.5,26.068909,632400
7/23/1993,44.59375,44.71875,44.5625,44.71875,26.197041,286200
7/26/1993,44.84375,45.0625,44.84375,44.96875,26.343508,121300
7/27/1993,45,45.03125,44.78125,44.9375,26.325184,92800
7/28/1993,44.84375,44.9375,44.78125,44.84375,26.270258,30800
7/29/1993,44.9375,45.21875,44.875,45.09375,26.416735,331000
7/30/1993,45.09375,45.09375,44.78125,44.84375,26.270258,75300
8/2/1993,44.90625,45.125,44.90625,44.96875,26.343508,41300
8/3/1993,45.0625,45.1875,44.84375,45,26.361809,81600
8/4/1993,45,45.09375,44.875,45,26.361809,434000
8/5/1993,45,45,44.84375,44.90625,26.306879,36800
8/6/1993,45.03125,45.0625,44.90625,44.96875,26.343508,402300
8/9/1993,45.09375,45.34375,45,45.21875,26.489937,828200
8/10/1993,45.1875,45.21875,45.125,45.1875,26.471643,604900
8/11/1993,45.15625,45.3125,45.15625,45.1875,26.471643,542200
8/12/1993,45.3125,45.3125,44.90625,45.0625,26.398415,303700
8/13/1993,45.09375,45.15625,45.09375,45.125,26.435034,103500
8/16/1993,45.15625,45.5,45.15625,45.375,26.58147,241800
8/17/1993,45.34375,45.53125,45.34375,45.53125,26.673012,369300
8/18/1993,45.6875,45.875,45.65625,45.78125,26.819464,414300
8/19/1993,45.8125,45.8125,45.71875,45.78125,26.819464,28500
8/20/1993,45.6875,45.8125,45.65625,45.8125,26.837778,80700
8/23/1993,45.625,45.75,45.625,45.71875,26.782856,15600
8/24/1993,45.71875,46.21875,45.71875,46.21875,27.075781,273400
8/25/1993,46.21875,46.4375,46.15625,46.25,27.094074,242300
8/26/1993,46.28125,46.53125,46.09375,46.28125,27.112387,120000
8/27/1993,46.15625,46.25,46.15625,46.25,27.094074,25700
8/30/1993,46.28125,46.5,46.28125,46.4375,27.203917,183500
8/31/1993,46.40625,46.5625,46.34375,46.5625,27.277145,66500
9/1/1993,46.40625,46.59375,46.40625,46.5,27.240526,136500
9/2/1993,46.53125,46.59375,46.3125,46.34375,27.148981,472400
9/3/1993,46.3125,46.4375,46.25,46.375,27.167305,630500
9/7/1993,46.375,46.4375,46,46.0625,26.984228,196400
9/8/1993,46.0625,46.0625,45.59375,45.90625,26.892704,269900
9/9/1993,45.71875,46.03125,45.71875,46,26.947617,239200
9/10/1993,46.125,46.4375,46.0625,46.40625,27.185614,106500
9/13/1993,46.5625,46.5625,46.4375,46.4375,27.203917,66900
9/14/1993,46.3125,46.3125,46.09375,46.25,27.094074,184500
9/15/1993,46.0625,46.40625,45.90625,46.375,27.167305,101000
9/16/1993,46.3125,46.34375,46.15625,46.1875,27.057461,54300
9/17/1993,45.875,45.90625,45.75,45.8125,27.004997,200900
9/20/1993,45.875,45.96875,45.4375,45.4375,26.783957,57800
9/21/1993,45.5,45.5625,44.8125,45.28125,26.691845,318200
9/22/1993,45.4375,45.71875,45.375,45.65625,26.912891,439700
9/23/1993,45.78125,45.9375,45.71875,45.90625,27.060265,88500
9/24/1993,45.84375,45.875,45.71875,45.78125,26.986568,53500
9/27/1993,46.125,46.28125,46.125,46.28125,27.281317,274600
9/28/1993,46.3125,46.3125,46.15625,46.1875,27.226049,158300
9/29/1993,46.1875,46.3125,45.96875,46.03125,27.133953,221000
9/30/1993,46.03125,46.125,45.84375,45.9375,27.07868,99300
10/1/1993,45.875,46.21875,45.8125,46.15625,27.207623,22700
10/4/1993,46.21875,46.21875,46.09375,46.21875,27.244482,1038500
10/5/1993,46.3125,46.3125,46,46.15625,27.207623,436500
10/6/1993,46.1875,46.375,46.125,46.125,27.189211,209200
10/7/1993,46.1875,46.1875,45.96875,46,27.11552,59400
10/8/1993,46.125,46.15625,45.71875,46.0625,27.152359,54400
10/11/1993,46.15625,46.25,46.15625,46.15625,27.207623,467100
10/12/1993,46.21875,46.25,46.1875,46.21875,27.244482,26200
10/13/1993,46.25,46.25,46.15625,46.21875,27.244482,139100
10/14/1993,46.40625,46.8125,46.28125,46.8125,27.594465,108100
10/15/1993,47.03125,47.15625,46.90625,47.0625,27.741842,1502500
10/18/1993,47.03125,47.03125,46.875,46.9375,27.668146,722400
10/19/1993,46.875,46.96875,46.59375,46.59375,27.465519,880100
10/20/1993,46.75,46.75,46.5625,46.65625,27.502361,230400
10/21/1993,46.6875,46.6875,46.53125,46.59375,27.465519,56200
10/22/1993,46.65625,46.84375,46.375,46.375,27.336576,390700
10/25/1993,46.40625,46.5625,46.28125,46.5,27.410255,114500
10/26/1993,46.46875,46.5,46.3125,46.46875,27.391851,186200
10/27/1993,46.40625,46.53125,46.40625,46.5,27.410255,118400
10/28/1993,46.5625,46.96875,46.5625,46.84375,27.612898,129600
10/29/1993,46.8125,46.875,46.78125,46.84375,27.612898,80700
11/1/1993,46.78125,47,46.78125,46.96875,27.686573,36400
11/2/1993,46.90625,47,46.65625,46.9375,27.668146,262100
11/3/1993,46.90625,46.90625,46.125,46.34375,27.318138,479100
11/4/1993,46.34375,46.34375,45.8125,45.84375,27.02342,130400
11/5/1993,45.71875,46.0625,45.53125,46.0625,27.152359,363200
11/8/1993,46.09375,46.25,45.96875,46.125,27.189211,367600
11/9/1993,46.4375,46.46875,46.125,46.15625,27.207623,246900
11/10/1993,46.15625,46.5,46.03125,46.5,27.410255,46500
11/11/1993,46.5,46.625,46.34375,46.375,27.336576,88900
11/12/1993,46.46875,46.75,46.4375,46.59375,27.465519,108200
11/15/1993,46.6875,46.6875,46.4375,46.5625,27.447102,243300
11/16/1993,46.65625,46.8125,46.46875,46.78125,27.576052,492600
11/17/1993,46.8125,46.8125,46.40625,46.53125,27.42869,39600
11/18/1993,46.46875,46.5625,46.28125,46.40625,27.355,240800
11/19/1993,46.25,46.375,46.21875,46.3125,27.299732,106000
11/22/1993,46.1875,46.21875,45.875,46.03125,27.133953,165300
11/23/1993,46.28125,46.3125,46.03125,46.28125,27.281317,89700
11/24/1993,46.40625,46.5,46.34375,46.46875,27.391851,77200
11/26/1993,46.59375,46.59375,46.46875,46.5,27.410255,1019800
11/29/1993,46.625,46.71875,46.3125,46.3125,27.299732,517500
11/30/1993,46.28125,46.5625,46.25,46.34375,27.318138,230000
12/1/1993,46.59375,46.625,46.40625,46.40625,27.355,379200
12/2/1993,46.5,46.5625,46.40625,46.53125,27.42869,352000
12/3/1993,46.5,46.71875,46.5,46.71875,27.539198,306000
12/6/1993,46.78125,46.9375,46.78125,46.875,27.631323,99500
12/7/1993,46.875,46.90625,46.78125,46.84375,27.612898,88800
12/8/1993,46.84375,46.84375,46.78125,46.84375,27.612898,146700
12/9/1993,46.84375,46.90625,46.625,46.6875,27.520782,416500
12/10/1993,46.71875,46.71875,46.5,46.59375,27.465519,412900
12/13/1993,46.59375,46.875,46.53125,46.875,27.631323,273200
12/14/1993,46.90625,46.90625,46.53125,46.53125,27.42869,41900
12/15/1993,46.59375,46.625,46.46875,46.46875,27.391851,82600
12/16/1993,46.65625,46.65625,46.5625,46.625,27.483953,78200
12/17/1993,46.40625,46.59375,46.375,46.5625,27.634981,104700
12/20/1993,46.53125,46.65625,46.5,46.625,27.672079,68800
12/21/1993,46.5625,46.5625,46.40625,46.46875,27.579351,205700
12/22/1993,46.59375,46.8125,46.5,46.78125,27.764824,410300
12/23/1993,46.75,46.84375,46.6875,46.75,27.746269,533800
12/27/1993,46.75,47,46.75,47,27.89464,447100
12/28/1993,46.96875,47.125,46.9375,47.09375,27.950283,880600
12/29/1993,47.125,47.15625,47,47.03125,27.913195,266700
12/30/1993,47,47,46.75,46.84375,27.80191,219900
12/31/1993,46.9375,47,46.5625,46.59375,27.653522,312900
1/3/1994,46.59375,46.65625,46.40625,46.46875,27.579351,960900
1/4/1994,46.53125,46.65625,46.46875,46.65625,27.690636,164300
1/5/1994,46.71875,46.78125,46.53125,46.75,27.746269,710900
1/6/1994,46.8125,46.84375,46.6875,46.75,27.746269,201000
1/7/1994,46.84375,47.0625,46.71875,47.03125,27.913195,775500
1/10/1994,47.09375,47.59375,46.96875,47.59375,28.24704,593700
1/11/1994,47.5625,47.5625,47.34375,47.5,28.191393,295200
1/12/1994,47.53125,47.53125,47.1875,47.34375,28.098661,158400
1/13/1994,47.21875,47.3125,47.15625,47.21875,28.024473,244300
1/14/1994,47.375,47.5,47.375,47.40625,28.135765,137200
1/17/1994,47.40625,47.46875,47.3125,47.40625,28.135765,17700
1/18/1994,47.46875,47.53125,47.375,47.46875,28.172857,166400
1/19/1994,47.40625,47.46875,47.25,47.34375,28.098661,200800
1/20/1994,47.40625,47.5,47.375,47.46875,28.172857,281100
1/21/1994,47.53125,47.53125,47.34375,47.375,28.117197,85600
1/24/1994,47.34375,47.5625,47.1875,47.1875,28.00592,373800
1/25/1994,47.21875,47.25,47.09375,47.1875,28.00592,310400
1/26/1994,47.1875,47.34375,47.125,47.3125,28.08012,145100
1/27/1994,47.40625,47.8125,47.34375,47.75,28.339775,344500
1/28/1994,47.9375,48.03125,47.875,47.875,28.413958,356500
1/31/1994,48.0625,48.3125,48,48.21875,28.617983,313800
2/1/1994,48.15625,48.15625,47.90625,47.96875,28.469591,303600
2/2/1994,48.125,48.28125,48.09375,48.28125,28.655066,307600
2/3/1994,48.1875,48.1875,47.90625,48.0625,28.525246,466100
2/4/1994,48.0625,48.125,46.96875,46.96875,27.876102,1403200
2/7/1994,46.84375,47.3125,46.84375,47.1875,28.00592,516400
2/8/1994,47.28125,47.28125,47.03125,47.21875,28.024473,188200
2/9/1994,47.25,47.4375,47.1875,47.40625,28.135765,144600
2/10/1994,47.375,47.40625,47,47,27.89464,883900
2/11/1994,47.03125,47.28125,46.8125,47.15625,27.987387,519400
2/14/1994,47.0625,47.375,47,47.21875,28.024473,2742100
2/15/1994,47.3125,47.5,47.25,47.46875,28.172857,374700
2/16/1994,47.53125,47.53125,47.34375,47.4375,28.154297,287600
2/17/1994,47.65625,47.6875,47.03125,47.15625,27.987387,342400
2/18/1994,47.1875,47.21875,46.75,46.875,27.820459,313300
2/22/1994,47,47.34375,47,47.34375,28.098661,154500
2/23/1994,47.40625,47.4375,47.0625,47.21875,28.024473,391700
2/24/1994,47.0625,47.0625,46.5625,46.59375,27.653522,770800
2/25/1994,46.65625,46.8125,46.5625,46.8125,27.783371,531300
2/28/1994,46.9375,47.0625,46.8125,46.8125,27.783371,333000
3/1/1994,46.8125,46.90625,46.375,46.625,27.672079,423600
3/2/1994,46.03125,46.6875,45.90625,46.6875,27.70919,581500
3/3/1994,46.625,46.625,46.4375,46.5625,27.634981,223200
3/4/1994,46.5625,46.8125,46.40625,46.6875,27.70919,595800
3/7/1994,46.84375,47,46.84375,46.9375,27.857552,539800
3/8/1994,46.96875,46.96875,46.6875,46.75,27.746269,880300
3/9/1994,46.8125,47,46.59375,46.96875,27.876102,2500100
3/10/1994,46.9375,46.9375,46.4375,46.59375,27.653522,207400
3/11/1994,46.65625,46.90625,46.40625,46.84375,27.80191,576600
3/14/1994,47.03125,47.03125,46.84375,46.90625,27.838995,345900
3/15/1994,47,47.09375,46.84375,46.875,27.820459,748600
3/16/1994,46.9375,47.25,46.78125,47.25,28.043024,455500
3/17/1994,47.09375,47.3125,47.09375,47.25,28.043024,133000
3/18/1994,46.75,47.03125,46.71875,46.96875,28.036919,365500
3/21/1994,46.8125,46.9375,46.71875,46.84375,27.962292,324800
3/22/1994,46.84375,47.0625,46.75,46.96875,28.036919,435700
3/23/1994,46.9375,47.0625,46.90625,46.9375,28.018248,698500
3/24/1994,46.75,46.84375,46.15625,46.375,27.682482,1200500
3/25/1994,46.40625,46.53125,45.9375,45.9375,27.421329,100900
3/28/1994,46,46.0625,45.59375,46,27.458626,1117200
3/29/1994,46,46.03125,45.09375,45.09375,26.917665,338400
3/30/1994,45.125,45.25,44.46875,44.46875,26.544573,1123900
3/31/1994,44.46875,44.6875,43.53125,44.59375,26.619211,788800
4/4/1994,43.34375,44.03125,43.34375,43.90625,26.208813,2627300
4/5/1994,44.34375,44.8125,44.34375,44.8125,26.749783,1179000
4/6/1994,44.875,44.90625,44.5,44.8125,26.749783,516500
4/7/1994,44.78125,45.125,44.53125,45.03125,26.880348,666100
4/8/1994,44.9375,44.9375,44.46875,44.6875,26.675161,242400
4/11/1994,44.8125,45.0625,44.703125,44.875,26.787096,203300
4/12/1994,44.921875,45,44.71875,44.8125,26.749783,1409200
4/13/1994,44.796875,44.90625,44.25,44.578125,26.609877,364100
4/14/1994,44.5,44.828125,44.40625,44.59375,26.619211,419900
4/15/1994,44.578125,44.78125,44.515625,44.59375,26.619211,387300
4/18/1994,44.640625,44.765625,44.15625,44.296875,26.441998,369100
4/19/1994,44.25,44.53125,43.984375,44.359375,26.479298,472200
4/20/1994,44.40625,44.515625,44.078125,44.3125,26.451317,508000
4/21/1994,44.5,44.96875,44.34375,44.90625,26.805746,200300
4/22/1994,45.015625,45.046875,44.734375,44.859375,26.777756,301800
4/25/1994,44.84375,45.359375,44.84375,45.328125,27.057575,394600
4/26/1994,45.265625,45.34375,45.1875,45.28125,27.029591,399000
4/28/1994,45.1875,45.25,44.8125,44.953125,26.833723,287000
4/29/1994,44.875,45.15625,44.8125,45.09375,26.917665,481900
5/2/1994,45.09375,45.71875,44.9375,45.375,27.085548,275000
5/3/1994,45.390625,45.40625,45.0625,45.328125,27.057575,183400
5/4/1994,45.421875,45.421875,45.078125,45.25,27.010942,401900
5/5/1994,45.296875,45.375,45.1875,45.1875,26.973633,659800
5/6/1994,44.96875,44.96875,44.59375,44.75,26.712473,216300
5/9/1994,44.625,44.75,44.28125,44.359375,26.479298,499300
5/10/1994,44.578125,44.84375,44.546875,44.703125,26.684492,583400
5/11/1994,44.65625,44.71875,44.171875,44.296875,26.441998,210600
5/12/1994,44.578125,44.625,44.40625,44.515625,26.572578,305200
5/13/1994,44.640625,44.640625,44.296875,44.515625,26.572578,321300
5/16/1994,44.609375,44.75,44.515625,44.53125,26.581898,450400
5/17/1994,44.5625,45.1875,44.5,45.1875,26.973633,470200
5/18/1994,45.21875,45.6875,45.015625,45.515625,27.169502,824800
5/19/1994,45.421875,45.859375,45.421875,45.734375,27.300077,531000
5/20/1994,45.65625,45.6875,45.5,45.5625,27.197481,370400
5/23/1994,45.515625,45.53125,45.34375,45.484375,27.150843,262700
5/24/1994,45.609375,45.84375,45.609375,45.671875,27.262753,549600
5/25/1994,45.5,45.828125,45.34375,45.796875,27.337376,738200
5/26/1994,45.78125,45.9375,45.734375,45.828125,27.35605,369600
5/27/1994,45.75,45.875,45.671875,45.875,27.384027,162000
5/31/1994,45.734375,45.90625,45.65625,45.8125,27.346708,160000
6/1/1994,45.703125,46.015625,45.5625,46.015625,27.467958,200500
6/2/1994,46.046875,46.046875,45.890625,45.96875,27.439978,55100
6/3/1994,46,46.390625,45.859375,46.234375,27.598543,550400
6/6/1994,46.328125,46.46875,46.1875,46.21875,27.589211,99300
6/7/1994,46.140625,46.21875,46.03125,46.15625,27.551907,120600
6/8/1994,46.265625,46.265625,45.78125,45.78125,27.328062,131900
6/9/1994,45.984375,46.03125,45.890625,46.03125,27.477293,80500
6/10/1994,46.078125,46.203125,46.078125,46.109375,27.52393,83100
6/13/1994,46.046875,46.1875,46.03125,46.171875,27.561224,109700
6/14/1994,46.3125,46.546875,46.3125,46.53125,27.775766,161000
6/15/1994,46.546875,46.5625,46.3125,46.34375,27.663824,142800
6/16/1994,46.34375,46.46875,46.296875,46.4375,27.719784,44000
6/17/1994,46.15625,46.203125,45.8125,45.875,27.565067,403800
6/20/1994,45.546875,45.625,45.4375,45.484375,27.330339,137400
6/21/1994,45.453125,45.453125,44.90625,45.09375,27.095638,139200
6/22/1994,45.21875,45.421875,45.171875,45.265625,27.198898,279900
6/23/1994,45.34375,45.40625,44.9375,45,27.039288,922500
6/24/1994,44.78125,44.78125,44,44.0625,26.475973,353800
6/27/1994,44.234375,44.828125,44.015625,44.828125,26.936033,371200
6/28/1994,44.84375,44.84375,44.25,44.609375,26.804598,5382300
6/29/1994,44.671875,45.015625,44.625,44.75,26.88908,311800
6/30/1994,44.828125,44.84375,44.3125,44.46875,26.720079,271900
7/1/1994,44.6875,44.6875,44.375,44.5625,26.776413,406900
7/5/1994,44.65625,44.859375,44.515625,44.796875,26.917253,112000
7/6/1994,44.625,44.8125,44.46875,44.734375,26.879694,174800
7/7/1994,44.734375,44.921875,44.6875,44.921875,26.99235,66700
7/8/1994,44.640625,44.984375,44.625,44.90625,26.982973,148400
7/11/1994,44.9375,45.015625,44.53125,44.75,26.88908,124000
7/12/1994,44.765625,44.828125,44.515625,44.8125,26.926628,257300
7/13/1994,44.828125,45.03125,44.828125,44.890625,26.973581,532700
7/14/1994,45.109375,45.46875,45.078125,45.375,27.26462,494200
7/15/1994,45.34375,45.484375,45.328125,45.390625,27.274008,49100
7/18/1994,45.390625,45.578125,45.390625,45.46875,27.320957,72300
7/19/1994,45.546875,45.5625,45.375,45.375,27.26462,609500
7/20/1994,45.40625,45.40625,45.0625,45.171875,27.14257,185300
7/21/1994,45.171875,45.296875,45.078125,45.265625,27.198898,86300
7/22/1994,45.375,45.40625,45.25,45.34375,27.24584,151600
7/25/1994,45.359375,45.453125,45.3125,45.40625,27.283407,120900
7/26/1994,45.390625,45.421875,45.3125,45.359375,27.255236,489600
7/27/1994,45.359375,45.359375,45.171875,45.359375,27.255236,83200
7/28/1994,45.359375,45.578125,45.359375,45.453125,27.311562,828200
7/29/1994,45.765625,46.046875,45.75,45.90625,27.583832,459100
8/1/1994,45.9375,46.15625,45.890625,46.125,27.715261,486300
8/2/1994,46.28125,46.375,46.03125,46.1875,27.752838,505500
8/3/1994,46.171875,46.234375,46.09375,46.203125,27.76223,144100
8/4/1994,46.171875,46.21875,45.921875,45.9375,27.602619,231700
8/5/1994,45.703125,45.84375,45.65625,45.78125,27.50873,138400
8/8/1994,45.828125,45.9375,45.78125,45.890625,27.574455,328600
8/9/1994,45.71875,45.96875,45.71875,45.96875,27.621401,105900
8/10/1994,46,46.1875,45.9375,46.140625,27.724676,840300
8/11/1994,46.03125,46.234375,45.734375,45.96875,27.621401,876200
8/12/1994,46.046875,46.34375,46.046875,46.328125,27.837334,184100
8/15/1994,46.375,46.484375,46.3125,46.3125,27.827959,325900
8/16/1994,46.34375,46.6875,46.15625,46.640625,28.025116,1089500
8/17/1994,46.703125,46.734375,46.578125,46.609375,28.006321,133700
8/18/1994,46.453125,46.5625,46.40625,46.453125,27.912443,620000
8/19/1994,46.46875,46.515625,46.3125,46.421875,27.89366,103200
8/22/1994,46.4375,46.4375,46.28125,46.375,27.865494,79700
8/23/1994,46.578125,46.859375,46.515625,46.640625,28.025116,268600
8/24/1994,46.6875,47.140625,46.671875,47.140625,28.325544,254700
8/25/1994,47.09375,47.203125,46.890625,47.015625,28.250423,147400
8/26/1994,47.125,47.78125,47.125,47.6875,28.654144,339500
8/29/1994,47.8125,47.984375,47.640625,47.65625,28.635357,350300
8/30/1994,47.640625,47.859375,47.578125,47.78125,28.710472,36000
8/31/1994,47.703125,47.890625,47.59375,47.65625,28.635357,356200
9/1/1994,47.5,47.53125,47.328125,47.5,28.541483,294600
9/2/1994,47.71875,47.71875,47.21875,47.296875,28.41942,99600
9/6/1994,47.265625,47.359375,47.125,47.3125,28.428804,229800
9/7/1994,47.421875,47.421875,47.21875,47.265625,28.400637,27900
9/8/1994,47.359375,47.5625,47.34375,47.5,28.541483,284800
9/9/1994,47.03125,47.125,46.8125,47,28.241037,488400
9/12/1994,47,47.0625,46.78125,46.859375,28.156544,129400
9/13/1994,46.953125,47.125,46.859375,47,28.241037,389200
